RiskUID,FromDeliverableID,SnapshotID,RiskID,Category,Description,Severity,Status,SourcePath
DEL-015-04::R-0002,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,,,"RISK-002 | Overhead door count differs from assumed 4 | MEDIUM | LOW — $1,150 per door delta | L-003 | Confirm door count from IFC architectural drawings (DEL-004-02)",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Risk_Register.md
DEL-015-04::R-0003,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,,,"RISK-003 | Exhaust fan scope boundary with PKG-013 unresolved (CON-015-04-001) | MEDIUM | MEDIUM — could add or remove 1-3 fan circuits ($1,150 each); could require scope transfer | L-007 | Resolve scope boundary per Procedure Step 1.4 before IFC",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Risk_Register.md
DEL-015-04::R-0004,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,,,"RISK-004 | IFC design reveals longer conduit runs or more complex routing than parametric estimate | LOW | MEDIUM — conduit/wire costs ($14,400 combined) could increase 20-40% | L-010, L-011 | Update estimate once IFC electrical drawings are available",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Risk_Register.md
DEL-015-04::R-0005,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,,,"RISK-005 | Equipment nameplate data for compressor, pump, and pressure washer requires circuit redesign | LOW | LOW — amperage values in App B-Elec are approximate; actual may require larger conductors | L-004, L-005, L-006 | Confirm equipment specs during procurement; update sizing accordingly",LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Risk_Register.md
DEL-015-05::R-0001,DEL-015-05,EST_DEL-015-05_2026-02-27_0848,,,Risk ID | Description | Likelihood | Impact | Mitigation | Source,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-05_2026-02-27_0848/Risk_Register.md
DEL-015-05::R-0002,DEL-015-05,EST_DEL-015-05_2026-02-27_0848,,,"RSK-001 | Scope boundary resolution (CONF-015-05-01/02) delayed past procurement window, causing either rework or schedule delay | MEDIUM | HIGH | Escalate CONF-015-05-01/02 resolution to project controls; resolve before DEL-004-07 IFC issue | Guidance.md Conflict Table; Datasheet ASSUMPTION",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-05_2026-02-27_0848/Risk_Register.md
DEL-015-05::R-0003,DEL-015-05,EST_DEL-015-05_2026-02-27_0848,,,RSK-002 | Camera count significantly different from assumed 8 EA once DEL-004-07 is issued | MEDIUM | MEDIUM | Rerun estimate once DEL-004-07 is issued; maintain parametric model for rapid update | Datasheet Wiring Quantities (TBD),MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-05_2026-02-27_0848/Risk_Register.md
DEL-015-05::R-0004,DEL-015-05,EST_DEL-015-05_2026-02-27_0848,,,"RSK-003 | Cable type specification changes material costs (e.g., Cat6A shielded vs. standard Cat6 vs. coaxial) | MEDIUM | LOW | Maintain cable type as a variable in parametric model; update once DEL-004-07/DEL-004-09 confirms | Guidance Trade-offs table",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-05_2026-02-27_0848/Risk_Register.md
DEL-015-05::R-0005,DEL-015-05,EST_DEL-015-05_2026-02-27_0848,,,RSK-004 | Concrete structure (35' ceiling) makes retrofit of missed rough-in expensive | LOW | HIGH | Ensure conduit sleeve coordination with PKG-011 occurs before concrete pours per Procedure Step 2.1 | Guidance Principle 1; Procedure Step 2.1,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-05_2026-02-27_0848/Risk_Register.md
DEL-015-05::R-0006,DEL-015-05,EST_DEL-015-05_2026-02-27_0848,,,RSK-005 | AHJ inspection requirements more extensive than assumed 2 inspections | LOW | LOW | Confirm inspection requirements with AHJ during permit process (Procedure Step 1.4) | Procedure Phase 3 and Phase 5,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-05_2026-02-27_0848/Risk_Register.md
DEL-017-02::R-0001,DEL-017-02,EST_DEL-017-02_2026-02-27_0532,,,Risk ID | Risk | Likelihood | Impact | Mitigation | Affected Items,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-02_2026-02-27_0532/Risk_Register.md
DEL-017-02::R-0002,DEL-017-02,EST_DEL-017-02_2026-02-27_0532,,,"RSK-001 | Structural assessment reveals mezzanine is not economically repairable, requiring demolition/reconstruction or scope change. | LOW-MED | HIGH — could add 50,000+ CAD or trigger scope elimination | Guidance identifies contingency pathway (E-001): notify County, initiate change order, evaluate alternatives. | ITM-014, ITM-007, and potentially entire deliverable scope.",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-02_2026-02-27_0532/Risk_Register.md
DEL-017-02::R-0003,DEL-017-02,EST_DEL-017-02_2026-02-27_0532,,,"RSK-002 | Mezzanine area is significantly larger than assumed 30 m2, increasing area-based costs. | MEDIUM | MEDIUM — +10 m2 adds ~3,000 CAD across area-based items | Obtain field measurement or original drawings before committing to design. | ITM-013, ITM-017, ITM-019, ITM-020, ITM-021",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-02_2026-02-27_0532/Risk_Register.md
DEL-017-02::R-0004,DEL-017-02,EST_DEL-017-02_2026-02-27_0532,,,"RSK-003 | Hazardous materials (ACM or lead paint) found during pre-demolition assessment, requiring abatement. | MEDIUM | MEDIUM — abatement could add 5,000-15,000 CAD | Conduct hazmat assessment early (Procedure Step 6.1); budget contingency for abatement. | ITM-012, ITM-029",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-02_2026-02-27_0532/Risk_Register.md
DEL-017-02::R-0005,DEL-017-02,EST_DEL-017-02_2026-02-27_0532,,,"RSK-004 | Stair/railing full replacement required (existing not code-compliant), exceeding allowance. | MEDIUM | MEDIUM — could add 4,000-9,000 CAD above allowance | Include stair assessment in structural assessment scope; early code review. | ITM-016",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-02_2026-02-27_0532/Risk_Register.md
DEL-017-02::R-0006,DEL-017-02,EST_DEL-017-02_2026-02-27_0532,,,"RSK-005 | Electrical scope expands beyond break room basics (e.g., panel upgrade required, fire alarm integration). | LOW-MED | MEDIUM — could add 3,000-8,000 CAD | Address in renovation design; coordinate with DEL-017-03 electrical scope. | ITM-015, ITM-018",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-02_2026-02-27_0532/Risk_Register.md
DEL-017-02::R-0007,DEL-017-02,EST_DEL-017-02_2026-02-27_0532,,,RSK-006 | Building envelope has deficiencies requiring resolution before interior renovation. | LOW | HIGH — could delay entire renovation schedule | Verify envelope integrity per Procedure Step 5.2 prerequisite. | All construction items.,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-02_2026-02-27_0532/Risk_Register.md
DEL-017-02::R-0008,DEL-017-02,EST_DEL-017-02_2026-02-27_0532,,,"RSK-007 | HVAC/ventilation upgrade needed for mezzanine occupancy (not currently in scope). | MEDIUM | LOW-MED — could add 3,000-8,000 CAD for ventilation work | Guidance identifies HVAC gap (D-002); address in design; coordinate with PKG-013. | Not currently estimated; would add new line items.",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-02_2026-02-27_0532/Risk_Register.md
DEL-017-03::R-0001,DEL-017-03,EST_DEL-017-03_2026-02-27_0730,,,Risk ID | Risk | Likelihood | Impact | Mitigation | Source,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-03_2026-02-27_0730/Risk_Register.md
DEL-017-03::R-0002,DEL-017-03,EST_DEL-017-03_2026-02-27_0730,,,"RSK-001 | Hazardous materials discovered in existing finishes requiring abatement | MEDIUM | HIGH — abatement could add $5,000-$15,000+ and schedule delay | Include hazmat assessment (ITEM-006) as early prerequisite; budget contingency for abatement | Procedure Step 2.0 [F-002]; Datasheet Conditions",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-03_2026-02-27_0730/Risk_Register.md
DEL-017-03::R-0003,DEL-017-03,EST_DEL-017-03_2026-02-27_0730,,,RSK-002 | Existing washroom footprint insufficient for code-compliant renovation with urinal | MEDIUM | MEDIUM — structural modifications or expansion into adjacent space would increase scope and cost | Conduct existing condition survey early (Step 1.1); coordinate with structural (PKG-002) if expansion needed | Datasheet Attributes; Guidance Considerations,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-03_2026-02-27_0730/Risk_Register.md
DEL-017-03::R-0004,DEL-017-03,EST_DEL-017-03_2026-02-27_0730,,,"RSK-003 | Fire separation requirements triggered by renovation extent | MEDIUM | MEDIUM — fire-rated assemblies could add $2,000-$5,000 | Code review (CODE-REVIEW-001) to determine early; not currently priced | Guidance fire separation note [F-001]",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-03_2026-02-27_0730/Risk_Register.md
DEL-017-03::R-0005,DEL-017-03,EST_DEL-017-03_2026-02-27_0730,,,"RSK-004 | Scope overlap or gap between DEL-017-03 and DEL-017-04 (locker/change room) | LOW | MEDIUM — rework or scope gap at interface | Resolve Conflict Table C-01 before subcontract; define coordination protocol per Guidance Principles section 3 [E-001, E-002] | Guidance Conflict Table C-01",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-03_2026-02-27_0730/Risk_Register.md
DEL-017-03::R-0006,DEL-017-03,EST_DEL-017-03_2026-02-27_0730,,,"RSK-005 | Existing plumbing infrastructure condition worse than assumed | LOW | MEDIUM — additional plumbing work, potential re-routing | Existing condition survey includes plumbing inspection; plumbing rough-in estimate includes allowance | Procedure Step 1.1; Datasheet Construction",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-03_2026-02-27_0730/Risk_Register.md
DEL-017-03::R-0007,DEL-017-03,EST_DEL-017-03_2026-02-27_0730,,,"RSK-006 | Accessibility upgrade requirements more extensive than assumed | LOW | MEDIUM — larger footprint, specialized fixtures, grab bars | Code review (ACCESS-REVIEW-001) to determine early; grab bars included in accessories allowance | Specification REQ-008 [A-002, A-003]",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-03_2026-02-27_0730/Risk_Register.md
DEL-017-04::R-0001,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,,,"RSK-001 | Workforce headcount significantly exceeds assumption (8 lockers), requiring larger room and more lockers | MEDIUM | HIGH — could increase total by 30-50% if room doubles in size | Datasheet TBD: workforce headcount not stated in RFP | Obtain headcount from County before design phase (Procedure Step 1.1)",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Risk_Register.md
DEL-017-04::R-0002,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,,,"RSK-002 | County requires shower facilities in locker room | LOW-MEDIUM | HIGH — adds $5,000-$10,000 for tile shower, plumbing, and drainage | Datasheet TBD [B-002]: showers not mentioned in RFP | Clarify with County at earliest opportunity",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Risk_Register.md
DEL-017-04::R-0003,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,,,"RSK-003 | Occupancy classification (TBD [A-001]) triggers additional code requirements (fire separation, accessibility, ventilation rates) beyond current estimate | MEDIUM | MEDIUM — fire-rated assembly and accessibility upgrades could add $3,000-$8,000 | Specification REQ-017-04-03, REQ-017-04-11, REQ-017-04-12 | Design team / building code consultant to confirm occupancy classification early",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Risk_Register.md
DEL-017-04::R-0004,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,,,"RSK-004 | Laundry scope clarification [C-001] results in exclusion of appliance supply from this deliverable | LOW | MEDIUM — removes $6,500 from estimate (DL-024, DL-025) but may shift cost to another deliverable | Specification REQ-017-04-02 ambiguity | County ruling on scope boundary",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Risk_Register.md
DEL-017-04::R-0005,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,,,"RSK-005 | Existing conditions in Old North Shop construction zone differ from assumptions (hidden utilities, structural issues, contamination) | LOW-MEDIUM | MEDIUM — demolition and site prep costs could increase significantly | Limited information about existing conditions within construction zone | Pre-construction survey of existing conditions before committing to estimate",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Risk_Register.md
DEL-017-04::R-0006,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,,,"RSK-006 | Dryer exhaust duct exterior penetration requires additional structural review or permit amendment [E-001] | LOW | LOW-MEDIUM — additional engineering and permit costs ($500-$1,500) | Guidance TBD [E-001] | Resolve routing and permit pathway during design phase",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Risk_Register.md
DEL-018-01::R-0001,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,,,"RISK-001 | Actual stripping area significantly exceeds the 3,500 m2 parametric assumption, causing cost overrun on the largest line item | MEDIUM | HIGH | Resolve SURVEY-001 and obtain IFC drawings (DEL-005-02) before finalizing estimate. Earthwork cost (L-001) scales linearly with area. | ASM-002; Datasheet — Area of Work (TBD)",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Risk_Register.md
DEL-018-01::R-0002,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,,,"RISK-002 | Unexpected subsurface conditions at landfill site (buried waste, contaminated soil, debris) increase stripping difficulty and cost | MEDIUM | MEDIUM | Guidance E-002 identifies this risk. Develop contingency protocol during pre-construction planning. May require additional equipment time and disposal costs not currently budgeted. | Guidance — Considerations — Contingency for Unexpected Subsurface Conditions",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Risk_Register.md
DEL-018-01::R-0003,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,,,"RISK-003 | Topsoil depth materially different from 200 mm assumption, affecting labour hours and production rate | MEDIUM | LOW-MEDIUM | Resolve with SURVEY-001 topsoil depth assessment. Production rate and labour hours (ASM-004, ASM-005) would need adjustment. | ASM-003; Datasheet — Topsoil Depth (TBD)",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Risk_Register.md
DEL-018-01::R-0004,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,,,RISK-004 | Seasonal/weather constraints delay or prevent earthworks operations | MEDIUM | MEDIUM | Procedure SEASONAL-001 prerequisite requires ground to be thawed and workable. Alberta earthworks generally infeasible November-March. Schedule risk if stripping is on critical path. | Procedure — SEASONAL-001 prerequisite,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Risk_Register.md
DEL-018-01::R-0005,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,,,"RISK-005 | County clearing (SOW-0200) not complete at Proponent mobilization, blocking topsoil stripping | LOW | MEDIUM | Procedure CLEARING-COUNTY prerequisite. Verify clearing status at mobilization. | Guidance — Considerations — Clearing Must Precede Stripping",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Risk_Register.md
DEL-018-01::R-0006,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,,,RISK-006 | Erosion and sediment control costs exceed allowance if stripped subgrade is exposed for extended period before grading | LOW | LOW | Depends on schedule gap between DEL-018-01 (strip) and DEL-018-02 (grading). Longer exposure increases erosion control investment. | Specification REQ-018-01-09; ASM-010,LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Risk_Register.md
DEL-018-02::R-0001,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,,,"RSK-001 | Actual grading area significantly exceeds 2,500 m2 parametric estimate | MED | HIGH | DL-007 through DL-012 | Rerun estimate when DEL-005-02 IFC civil grading plan is issued with actual area dimensions",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Risk_Register.md
DEL-018-02::R-0002,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,,,"RSK-002 | Landscape design scope exceeds $23,000 parametric allowance | MED | MED | DL-017, DL-018 | Rerun estimate when DEL-007-02/03 landscape plans are issued; coordinate early with landscape architect on scope",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Risk_Register.md
DEL-018-02::R-0003,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,,,"RSK-003 | Compaction testing requirements more extensive than $5,000 allowance | LOW | LOW | DL-014 | Confirm testing frequency with civil engineer; obtain testing lab quote before construction",LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Risk_Register.md
DEL-018-02::R-0004,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,,,"RSK-004 | Active landfill site imposes additional environmental compliance costs (EPEA, landfill operating approval) | MED | MED | DL-015, DL-016 | Confirm with County whether landfill operating approval imposes conditions on earthwork; see Specification Standards table",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Risk_Register.md
DEL-018-02::R-0005,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,,,RSK-005 | County bulk earthwork leaves non-conforming grades requiring additional GC effort | LOW | MED | DL-007 | Require documented sign-off on bulk earthwork completion per Procedure B-1 handoff protocol,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Risk_Register.md
DEL-018-02::R-0006,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,,,"RSK-006 | Late-season grading (fall 2026) encounters frost conditions | MED | MED | DL-007 through DL-012, DL-017/18 | Monitor construction schedule; plan for frost-affected grading costs if work extends past September",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Risk_Register.md
DEL-018-02::R-0007,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,,,"RSK-007 | Utility trench restoration scope exceeds $4,000 allowance | LOW | LOW | DL-022 | Scope dependent on DEL-018-06 extent; rerun when utility routing is designed",LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Risk_Register.md
DEL-018-03::R-0001,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,,,"RSK-001 | Actual driving surface area significantly exceeds the 2,400 m2 assumption | MEDIUM | HIGH — area-dependent items ($136,800) scale linearly | L-008, L-010, L-011, L-012 | Obtain IFC civil drawings (DEL-005-04) before committing to pricing",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Risk_Register.md
DEL-018-03::R-0002,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,,,"RSK-002 | Civil specification (DEL-005-07) requires deeper gravel section or more stringent compaction than assumed | MEDIUM | MEDIUM — may increase compaction passes, testing frequency, and material depth | L-010, L-011, L-013 | Await civil specification before finalizing construction pricing",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Risk_Register.md
DEL-018-03::R-0003,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,,,"RSK-003 | Owner-supplied aggregate delivery delays block Contractor's placement schedule | MEDIUM | MEDIUM — schedule impact; cost impact if re-mobilization needed | L-010, L-018, L-019 | Establish aggregate delivery schedule with Owner at project kickoff (Procedure Step 1.2)",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Risk_Register.md
DEL-018-03::R-0004,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,,,RSK-004 | Owner-supplied aggregate does not meet civil specification upon delivery | LOW | MEDIUM — rejection and re-delivery delays; potential cost claims | L-010 | Incoming aggregate acceptance protocol per REQ-018-03-07A,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Risk_Register.md
DEL-018-03::R-0005,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,,,"RSK-005 | Subgrade conditions (frozen, saturated, spring-thaw) delay or prevent gravel placement during planned window | MEDIUM | MEDIUM — seasonal delay risk for central Alberta; may require schedule shift | L-008, L-010, L-011 | Plan construction sequence to avoid frozen ground periods; include weather contingency in schedule",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Risk_Register.md
DEL-018-04::R-0001,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Risk ID | Risk Description | Likelihood | Impact | Cost Exposure (CAD) | Mitigation | Source,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Risk_Register.md
DEL-018-04::R-0002,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,"RSK-001 | Cement pad dimensions change significantly from conceptual drawing to IFC civil drawings, increasing or decreasing concrete area | MEDIUM | HIGH | +/-$8,900 (per 20% area change) | Obtain IFC drawings early; rerun estimate after IFC issue | Datasheet.md — dimensions TBD pending IFC",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Risk_Register.md
DEL-018-04::R-0003,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,"RSK-002 | Crane pad structural requirements exceed parametric allowance ($12,500); deeper foundations, heavier reinforcement, or additional anchor bolt work required | MEDIUM | HIGH | +$5,000 to +$12,500 above allowance | Obtain crane supplier data sheet; coordinate P.Eng. structural design before IFC | Specification.md REQ-018-04-08; Guidance.md P2",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Risk_Register.md
DEL-018-04::R-0004,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,"RSK-003 | Cold weather concreting required, increasing costs beyond the $3,500 allowance (extended heating, additional insulated blankets, accelerator admixtures) | MEDIUM | MEDIUM | +$2,000 to +$5,000 | Schedule concrete pours for warmer months if possible; include cold weather provisions in project schedule | Specification.md REQ-018-04-13; Guidance.md C2",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Risk_Register.md
DEL-018-04::R-0005,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,"RSK-004 | County/Landfill gravel delivery delays impacting gravel pad construction schedule | LOW | MEDIUM | Schedule impact; no direct cost increase to contractor unless remobilization required (+$2,000-$5,000) | Formalize gravel delivery schedule at project kick-off; confirm with County representative | Guidance.md P3; Procedure.md Step 4.1",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Risk_Register.md
DEL-018-04::R-0006,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,"RSK-005 | Geotechnical conditions require additional subgrade treatment (unsuitable soils, high water table) | LOW | HIGH | +$5,000 to +$20,000 for additional excavation, dewatering, or soil improvement | Obtain geotech report early; adjust pad design before IFC | Guidance.md C3; RFP §3.3.2",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Risk_Register.md
DEL-018-04::R-0007,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,"RSK-006 | Unresolved aggregate supply scope (CONF-018-04-02) results in contractor bearing concrete aggregate cost that was assumed to be County-supplied | LOW | MEDIUM | +$5,000 to +$8,000 for concrete aggregate if scope shifts to contractor | Resolve CONF-018-04-02 with County before pricing is finalized | Guidance.md Conflict Table CONF-018-04-02",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Risk_Register.md
DEL-018-05::R-0001,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,,,"RSK-001 | Sump dimensions significantly different from assumed 2.4m x 1.8m x 2.5m | MEDIUM | MEDIUM | ITM-001 (excavation), ITM-003 (sump structure) | Obtain civil design (DEL-005-02/03) before committing to procurement; largest cost item ($18,500) is sensitive to sizing",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Risk_Register.md
