LineUID,SnapshotID,IsRerun,LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes,CBS_L1,CBS_L2
DEL-002-01::DL-003,EST_DEL-002-01_2026-02-27_0539,NO,DL-003,ITM-003,Professional Services > Design & Engineering,PKG-002,DEL-002-01,BIM Technician — structural modelling and drawing production for preliminary design,18,hr,95,1710,CAD,PARAMETRIC,PS-01 (R-13) + PS-02 (DEL-002-01 R-13),MED,18 hours per Level_of_Effort.csv; rate from Professional_Staff_Rates.csv R-13,Professional Services,Design & Engineering
DEL-002-01::DL-004,EST_DEL-002-01_2026-02-27_0539,NO,DL-004,ITM-004,Professional Services > Design & Engineering,PKG-002,DEL-002-01,Structural Engineer — structural system concept development and preliminary design,42,hr,170,7140,CAD,PARAMETRIC,PS-01 (R-14) + PS-02 (DEL-002-01 R-14),MED,42 hours per Level_of_Effort.csv; rate from Professional_Staff_Rates.csv R-14,Professional Services,Design & Engineering
DEL-002-02::LN-001,EST_DEL-002-02_2026-02-26_2246,NO,LN-001,ITM-001,Professional Services > Design & Engineering,PKG-002,DEL-002-02,Structural Engineer — Foundation design (84 hr x $170/hr),84,hr,170,14280,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-02 R-14: 84 hr) + Professional_Staff_Rates.csv (R-14: $170/hr),MED,Lead structural design effort; includes preliminary design through IFC; P.Eng. stamp,Professional Services,Design & Engineering
DEL-002-02::LN-002,EST_DEL-002-02_2026-02-26_2246,NO,LN-002,ITM-002,Professional Services > Design & Engineering,PKG-002,DEL-002-02,BIM Technician — Drawing production (36 hr x $95/hr),36,hr,95,3420,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-02 R-13: 36 hr) + Professional_Staff_Rates.csv (R-13: $95/hr),MED,CAD/BIM drawing production and coordination markups,Professional Services,Design & Engineering
DEL-002-02::LN-003,EST_DEL-002-02_2026-02-26_2246,NO,LN-003,ITM-003,Professional Services > Project Management,PKG-002,DEL-002-02,Project Manager — Coordination (6 hr x $165/hr),6,hr,165,990,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-02 R-01: 6 hr) + Professional_Staff_Rates.csv (R-01: $165/hr),MED,Interdisciplinary coordination; County liaison; hold-point admin,Professional Services,Project Management
DEL-002-02::LN-004,EST_DEL-002-02_2026-02-26_2246,NO,LN-004,ITM-004,Professional Services > Project Management,PKG-002,DEL-002-02,Cost Estimator — Variable-price estimate prep (4 hr x $135/hr),4,hr,135,540,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-02 R-08: 4 hr) + Professional_Staff_Rates.csv (R-08: $135/hr),MED,Foundation cost estimate for post-geotech reconciliation (RFP 4.8.2),Professional Services,Project Management
DEL-002-03::L-001,EST_DEL-002-03_2026-02-27_0546,NO,L-001,ITEM-001,Professional Services > Design & Engineering,PKG-002,DEL-002-03,Structural Engineer — structural framing design (84 hr),84,hr,170,14280,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-03 / R-14) + Professional_Staff_Rates.csv (R-14: $170/hr),MED,Lead engineer: structural system selection; column grid; crane runway; mezzanine; roof framing; service pit header; NBC loads; IFC production; code compliance,Professional Services,Design & Engineering
DEL-002-03::L-002,EST_DEL-002-03_2026-02-27_0546,NO,L-002,ITEM-002,Professional Services > Design & Engineering,PKG-002,DEL-002-03,BIM Technician — CAD/BIM drawing production (36 hr),36,hr,95,3420,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-03 / R-13) + Professional_Staff_Rates.csv (R-13: $95/hr),MED,Drawing production for ~5 anticipated sheets: ground level; mezzanine; roof; crane runway; general notes,Professional Services,Design & Engineering
DEL-002-03::L-003,EST_DEL-002-03_2026-02-27_0546,NO,L-003,ITEM-003,Professional Services > Project Management,PKG-002,DEL-002-03,Project Manager — coordination and oversight (6 hr),6,hr,165,990,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-03 / R-01) + Professional_Staff_Rates.csv (R-01: $165/hr),MED,PM oversight; County approval coordination; interdisciplinary coordination,Professional Services,Project Management
DEL-002-03::L-004,EST_DEL-002-03_2026-02-27_0546,NO,L-004,ITEM-004,Professional Services > Project Management,PKG-002,DEL-002-03,Cost Estimator — quantity takeoff support (4 hr),4,hr,135,540,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-03 / R-08) + Professional_Staff_Rates.csv (R-08: $135/hr),MED,Estimator support for framing material takeoff and cost benchmarking,Professional Services,Project Management
DEL-002-03::L-005,EST_DEL-002-03_2026-02-27_0546,NO,L-005,ITEM-005,Professional Services > Design & Engineering,PKG-002,DEL-002-03,Internal QA review — quality review and cross-discipline coordination check,1,LS,0,0,CAD,PARAMETRIC,Procedure Step 5; included in L-001 and L-003 hours,MED,QA review effort included within Structural Engineer and PM hours (no incremental cost),Professional Services,Design & Engineering
DEL-002-03::L-006,EST_DEL-002-03_2026-02-27_0546,NO,L-006,ITEM-006,Professional Services > Design & Engineering,PKG-002,DEL-002-03,P.Eng. stamp and signature — IFC drawing set,1,LS,0,0,CAD,PARAMETRIC,Procedure Step 6; included in L-001 hours,MED,Stamp and signature effort included within Structural Engineer hours (no incremental cost),Professional Services,Design & Engineering
DEL-002-03::L-007,EST_DEL-002-03_2026-02-27_0546,NO,L-007,ITEM-007,Professional Services > Project Management,PKG-002,DEL-002-03,County preliminary design submission and approval coordination,1,LS,0,0,CAD,PARAMETRIC,Specification REQ-FP-13; included in L-001 and L-003 hours,MED,County submission effort included within PM and Structural Engineer hours (no incremental cost),Professional Services,Project Management
DEL-002-04::L-001,EST_DEL-002-04_2026-02-27_0546,NO,L-001,ITEM-001,Professional Services > Design & Engineering,PKG-002,DEL-002-04,Structural Engineer — design development and detail drawing production,84,hr,170,14280,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-002-04/R-14 + Professional_Staff_Rates.csv row R-14,MED,84 hr at $170/hr per LOE and staff rate tables,Professional Services,Design & Engineering
DEL-002-04::L-002,EST_DEL-002-04_2026-02-27_0546,NO,L-002,ITEM-002,Professional Services > Design & Engineering,PKG-002,DEL-002-04,BIM Technician — CAD/BIM modelling and sheet production,36,hr,95,3420,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-002-04/R-13 + Professional_Staff_Rates.csv row R-13,MED,36 hr at $95/hr per LOE and staff rate tables,Professional Services,Design & Engineering
DEL-002-04::L-003,EST_DEL-002-04_2026-02-27_0546,NO,L-003,ITEM-003,Professional Services > Project Management,PKG-002,DEL-002-04,Project Manager — coordination and oversight,6,hr,165,990,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-002-04/R-01 + Professional_Staff_Rates.csv row R-01,MED,6 hr at $165/hr per LOE and staff rate tables,Professional Services,Project Management
DEL-002-04::L-004,EST_DEL-002-04_2026-02-27_0546,NO,L-004,ITEM-004,Professional Services > Project Management,PKG-002,DEL-002-04,Cost Estimator — quantity takeoff and benchmarking support,4,hr,135,540,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-002-04/R-08 + Professional_Staff_Rates.csv row R-08,MED,4 hr at $135/hr per LOE and staff rate tables,Professional Services,Project Management
DEL-002-04::L-005,EST_DEL-002-04_2026-02-27_0546,NO,L-005,ITEM-005,Professional Services > Design & Engineering,PKG-002,DEL-002-04,Internal quality check — structural engineer QC review,1,LS,0,0,CAD,PARAMETRIC,Procedure Step 14; effort included in L-001,MED,Lump-sum activity; labour effort captured in ITEM-001 Structural Engineer hours,Professional Services,Design & Engineering
DEL-002-04::L-006,EST_DEL-002-04_2026-02-27_0546,NO,L-006,ITEM-006,Professional Services > Project Management,PKG-002,DEL-002-04,Multi-discipline coordination review,1,LS,0,0,CAD,PARAMETRIC,Procedure Step 15; effort included in L-003,MED,Lump-sum activity; labour effort captured in ITEM-003 PM hours,Professional Services,Project Management
DEL-002-04::L-007,EST_DEL-002-04_2026-02-27_0546,NO,L-007,ITEM-007,Professional Services > Design & Engineering,PKG-002,DEL-002-04,P.Eng. review and stamp — IFC drawing set,1,LS,0,0,CAD,PARAMETRIC,Procedure Step 16; effort included in L-001,MED,Lump-sum activity; labour effort captured in ITEM-001 Structural Engineer hours,Professional Services,Design & Engineering
DEL-002-04::L-008,EST_DEL-002-04_2026-02-27_0546,NO,L-008,ITEM-008,Professional Services > Project Management,PKG-002,DEL-002-04,IFC issue and transmittal,1,LS,0,0,CAD,PARAMETRIC,Procedure Step 17; effort included in L-003,MED,Lump-sum activity; labour effort captured in ITEM-003 PM hours,Professional Services,Project Management
DEL-002-05::L-001,EST_DEL-002-05_2026-02-27_0600,NO,L-001,ITEM-001,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Structural Engineer — mezzanine framing design and detailing,84,hr,170,14280,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-05 R-14) + Professional_Staff_Rates.csv (R-14),MED,84 hrs x $170/hr. Core design effort: analysis; member sizing; connection design; drawing production; IFC stamping.,Professional Services,Design & Engineering
DEL-002-05::L-002,EST_DEL-002-05_2026-02-27_0600,NO,L-002,ITEM-002,Professional Services > Design & Engineering,PKG-002,DEL-002-05,BIM Technician — mezzanine framing drawing production and modelling,36,hr,95,3420,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-05 R-13) + Professional_Staff_Rates.csv (R-13),MED,36 hrs x $95/hr. 3D modelling; sheet setup; detail drafting; coordination.,Professional Services,Design & Engineering
DEL-002-05::L-003,EST_DEL-002-05_2026-02-27_0600,NO,L-003,ITEM-003,Professional Services > Project Management,PKG-002,DEL-002-05,Project Manager — coordination and oversight for mezzanine framing deliverable,6,hr,165,990,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-05 R-01) + Professional_Staff_Rates.csv (R-01),MED,6 hrs x $165/hr. PM coordination; Owner interface; IFC release oversight.,Professional Services,Project Management
DEL-002-05::L-004,EST_DEL-002-05_2026-02-27_0600,NO,L-004,ITEM-004,Professional Services > Project Management,PKG-002,DEL-002-05,Cost Estimator — quantity takeoff and benchmarking support for mezzanine,4,hr,135,540,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-05 R-08) + Professional_Staff_Rates.csv (R-08),MED,4 hrs x $135/hr. QTO support and cost benchmarking for system selection.,Professional Services,Project Management
DEL-002-05::L-005,EST_DEL-002-05_2026-02-27_0600,NO,L-005,ITEM-005,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Internal QA review of mezzanine drawing set (senior structural engineer review),1,LS,1360,1360,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-002),MED,Parametric: ~8 hrs senior structural engineer review x $170/hr. Independent review of member sizes; connections; code compliance.,Professional Services,Design & Engineering
DEL-002-05::L-006,EST_DEL-002-05_2026-02-27_0600,NO,L-006,ITEM-006,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Multi-discipline coordination review for mezzanine penetrations and clearances,1,LS,1020,1020,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-003),MED,Parametric: ~6 hrs structural engineer coordination x $170/hr. Coordination with Arch/Mech/Plumb/Elec per REQ-DS-012.,Professional Services,Design & Engineering
DEL-002-05::L-007,EST_DEL-002-05_2026-02-27_0600,NO,L-007,ITEM-007,General Conditions > General Requirements & Indirect,PKG-002,DEL-002-05,Construction support — shop drawing review for mezzanine steel framing,1,LS,1360,1360,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-004),MED,Parametric: ~8 hrs structural engineer review x $170/hr. Shop drawing review and response.,General Conditions > General Requirements & Indirect,General Conditions > General Requirements & Indirect
DEL-002-05::L-008,EST_DEL-002-05_2026-02-27_0600,NO,L-008,ITEM-008,General Conditions > General Requirements & Indirect,PKG-002,DEL-002-05,Construction support — field reviews and inspection during mezzanine erection,1,LS,2720,2720,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-005),MED,Parametric: ~16 hrs structural engineer field review x $170/hr. Covers embed inspection; erection inspection; guardrail/stair inspection; welding inspection.,General Conditions > General Requirements & Indirect,General Conditions > General Requirements & Indirect
DEL-002-05::L-009,EST_DEL-002-05_2026-02-27_0600,NO,L-009,ITEM-009,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Corrosion protection specification for wash bay zone steel framing,1,LS,680,680,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-006),MED,Parametric: ~4 hrs structural engineer x $170/hr. Corrosion spec development and coordination with DEL-002-12. Conditional on CF-DS-002 ruling.,Professional Services,Design & Engineering
DEL-002-05::L-010,EST_DEL-002-05_2026-02-27_0600,NO,L-010,ITEM-010,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Seismic design applicability determination and documentation,1,LS,680,680,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-007),MED,Parametric: ~4 hrs structural engineer x $170/hr. Seismic applicability per ABC; documented in DEL-002-10.,Professional Services,Design & Engineering
DEL-002-05::L-011,EST_DEL-002-05_2026-02-27_0600,NO,L-011,ITEM-011,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Fire protection applicability determination and documentation,1,LS,340,340,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-008),MED,Parametric: ~2 hrs structural engineer x $170/hr. Fire protection per ABC occupancy; documented in general notes.,Professional Services,Design & Engineering
DEL-002-05::L-012,EST_DEL-002-05_2026-02-27_0600,NO,L-012,ITEM-012,Professional Services > Project Management,PKG-002,DEL-002-05,Building permit submission support (mezzanine portion of structural package),1,LS,340,340,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-009),MED,Parametric: ~2 hrs structural engineer x $170/hr. Compile mezzanine drawings into building permit package per SOW-0006.,Professional Services,Project Management
DEL-002-06::DL-001,EST_DEL-002-06_2026-02-27_0546,NO,DL-001,ITEM-001,Professional Services > Project Management,PKG-002,DEL-002-06,Project Manager -- coordination and oversight,6,hr,165,990,CAD,PARAMETRIC,PS-01 R-01 + PS-02 DEL-002-06/R-01,MED,6 hrs at $165/hr per LOE model,Professional Services,Project Management
DEL-002-06::DL-002,EST_DEL-002-06_2026-02-27_0546,NO,DL-002,ITEM-002,Professional Services > Project Management,PKG-002,DEL-002-06,Cost Estimator -- QTO and benchmarking support,4,hr,135,540,CAD,PARAMETRIC,PS-01 R-08 + PS-02 DEL-002-06/R-08,MED,4 hrs at $135/hr per LOE model,Professional Services,Project Management
DEL-002-06::DL-003,EST_DEL-002-06_2026-02-27_0546,NO,DL-003,ITEM-003,Professional Services > Design & Engineering,PKG-002,DEL-002-06,BIM Technician -- structural modeling and drawing production,36,hr,95,3420,CAD,PARAMETRIC,PS-01 R-13 + PS-02 DEL-002-06/R-13,MED,36 hrs at $95/hr per LOE model,Professional Services,Design & Engineering
DEL-002-06::DL-004,EST_DEL-002-06_2026-02-27_0546,NO,DL-004,ITEM-004,Professional Services > Design & Engineering,PKG-002,DEL-002-06,Structural Engineer -- all design analysis; QA; P.Eng. stamp,84,hr,170,14280,CAD,PARAMETRIC,PS-01 R-14 + PS-02 DEL-002-06/R-14,MED,84 hrs at $170/hr per LOE model,Professional Services,Design & Engineering
DEL-002-06::DL-005,EST_DEL-002-06_2026-02-27_0546,NO,DL-005,ITEM-005,Professional Services > Design & Engineering,PKG-002,DEL-002-06,Pit Geometry Confirmation (scope traceability -- cost in DL-001/DL-004),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 1,MED,Cost captured in DL-001 and DL-004; zero-amount scope trace line,Professional Services,Design & Engineering
DEL-002-06::DL-006,EST_DEL-002-06_2026-02-27_0546,NO,DL-006,ITEM-006,Professional Services > Design & Engineering,PKG-002,DEL-002-06,Equipment Load Specification (scope traceability -- cost in DL-004),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 2,MED,Cost captured in DL-004; zero-amount scope trace line,Professional Services,Design & Engineering
DEL-002-06::DL-007,EST_DEL-002-06_2026-02-27_0546,NO,DL-007,ITEM-007,Professional Services > Design & Engineering,PKG-002,DEL-002-06,Geotechnical Integration (scope traceability -- cost in DL-004),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 3,MED,Cost captured in DL-004; zero-amount scope trace line,Professional Services,Design & Engineering
DEL-002-06::DL-008,EST_DEL-002-06_2026-02-27_0546,NO,DL-008,ITEM-008,Professional Services > Design & Engineering,PKG-002,DEL-002-06,Pit Wall Structural Design (scope traceability -- cost in DL-004),1,LS,0,0,CAD,PARAMETRIC,Datasheet -- Structural System Attributes -- Wall construction,MED,Cost captured in DL-004; zero-amount scope trace line,Professional Services,Design & Engineering
DEL-002-06::DL-009,EST_DEL-002-06_2026-02-27_0546,NO,DL-009,ITEM-009,Professional Services > Design & Engineering,PKG-002,DEL-002-06,Pit Floor Slab Design (scope traceability -- cost in DL-004),1,LS,0,0,CAD,PARAMETRIC,Datasheet -- Structural System Attributes -- Floor slab,MED,Cost captured in DL-004; zero-amount scope trace line,Professional Services,Design & Engineering
DEL-002-06::DL-010,EST_DEL-002-06_2026-02-27_0546,NO,DL-010,ITEM-010,Professional Services > Design & Engineering,PKG-002,DEL-002-06,Cover/Grating System Design (scope traceability -- cost in DL-004),1,LS,0,0,CAD,PARAMETRIC,Specification R-002 + R-005,MED,Cost captured in DL-004; zero-amount scope trace line,Professional Services,Design & Engineering
