AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-002-05::A-0005,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-005,,Field reviews and inspection require approximately 16 hours of structural engineer time,"If construction is complex or deficiencies require re-inspection, effort could increase to 24-32 hrs (+$1,360-2,720).",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0006,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-006,,Corrosion protection specification requires approximately 4 hours of structural engineer time,Minimal variability (+/- $170-340). Entire item conditional on CF-DS-002.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0007,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-007,,Seismic design applicability determination requires approximately 4 hours of structural engineer time,"If seismic design IS required and analysis effort is significant, the additional hours would be captured in DEL-002-10, not this deliverable.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0008,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-008,,Fire protection applicability determination requires approximately 2 hours of structural engineer time,"Minimal variability (+/- $170). If fire-rated protection is required, specification effort increases.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0009,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-009,,Building permit submission support requires approximately 2 hours of structural engineer time,Minimal variability (+/- $170).,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0010,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-010,,All professional work is performed at the rates in Professional_Staff_Rates.csv (MEDIUM confidence),"If actual rates are 10-15% higher/lower, total estimate adjusts by $2,700-4,200 CAD.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0011,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-011,,Mezzanine extends over wash bay per CF-DS-002 (Appendix B drawing notes),"If wash bay mezzanine is eliminated, ITEM-009 ($680) may be reduced or removed.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0012,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-012,,Steel framing is the selected mezzanine system,"If concrete mezzanine is selected, design effort profile would shift (potentially more hours for formwork detailing, fewer for connection details). Net impact on total is likely small.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-06::A-0001,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-001,,Hourly rates from Professional_Staff_Rates.csv are representative of actual project rates for the structural engineering subconsultant,"If actual negotiated rates differ, the total estimate will scale linearly. A 10% rate increase on the Structural Engineer rate ($170 to $187/hr) would increase the total by ~$1,428. The Structural Engineer is 74.3% of the total cost; rate sensitivity is high.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0002,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-002,,Level of Effort hours (130 total: 84 SE + 36 BIM + 6 PM + 4 CE) are adequate for the full scope of the Service Pit Structural Details drawing set,"If actual effort exceeds estimate (e.g., due to adverse geotech conditions, multiple cover system design iterations, or extensive multi-discipline coordination), costs will increase proportionally. The Structural Engineer hours (84) are the primary cost driver.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0003,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-003,,Geotechnical integration (Procedure Step 3) and any redesign upon receipt of DEL-008-01 are included within the 84 Structural Engineer hours,"If the geotech report (DEL-008-01) reveals adverse conditions (high GWT, poor bearing, deep frost) requiring significant redesign of the pit walls, floor, or waterproofing, additional hours beyond the 84-hour SE allocation may be needed. This is the primary cost risk for this deliverable.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0004,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-004,,Currency is CAD as specified in the brief,No impact expected -- Alberta project with Alberta-based pricing,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0005,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-005,,"No material, equipment, or subcontract costs are required for this deliverable","If specialized software licenses, large-format plotting/printing, or third-party peer review fees apply, they are not captured in this estimate.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0006,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-006,,Multi-discipline coordination effort (MEP + Architectural) is included within PM and Structural Engineer hours,"The service pit requires coordination with 4 discipline leads (Mechanical, Electrical, Plumbing, Architectural) for penetrations, drainage, ventilation, lighting, and access. If coordination rounds are more numerous than typical, hours may be insufficient.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0007,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-007,,The cover system type decision (grating vs. plate vs. proprietary) does not materially affect the drawing production effort,"If the selected cover system requires more complex detailing (e.g., a proprietary hinged trench cover system with many components), BIM hours may increase. Conversely, a simple steel plate cover may require fewer drawing details.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0008,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-008,,The 9-sheet drawing set scope (Procedure Step 6) is an adequate representation of the deliverable's drawing count,"If the drawing set expands (e.g., additional sections, additional detail sheets for complex cover system or access configuration), BIM hours and SE review hours may increase",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-07::A-0001,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-001,,Hourly rates in Professional_Staff_Rates.csv are representative of 2026 Alberta market rates for the specified professional roles.,"If actual negotiated rates differ (e.g., due to market conditions, firm-specific overhead, or geographic premium), the total estimate changes proportionally. A +/- 15% rate variance would move the total by approximately +/- $2,885.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0002,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-002,,"Level-of-effort hours in Level_of_Effort.csv for DEL-002-07 are appropriate for the scope described in the four deliverable documents (Datasheet, Specification, Guidance, Procedure).","If the crane support structure proves more complex than parametrically assumed (e.g., two independent runways instead of shared, or if geotechnical conditions require redesign of column supports), actual hours could exceed estimates.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0003,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-003,,Internal design review (ITM-005) effort is embedded in the Structural Engineer and Project Manager LOE hours and does not require a separate cost line.,"If a formal independent third-party structural review is required (see Specification Note D-001), additional cost would be incurred.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0004,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-004,,Interdisciplinary coordination (ITM-006) effort is embedded in the Structural Engineer and Project Manager LOE hours.,"If coordination proves unusually complex (e.g., multiple design iterations due to late crane supplier data), additional hours may be needed.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0005,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-005,,County preliminary design review (ITM-007) does not incur a separate fee or cost beyond the PM and Structural Engineer hours already allocated.,"If County review requires formal presentations, travel, or multiple revision rounds, additional costs may apply.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0006,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-006,,P.Eng. stamp and IFC issuance (ITM-008) is included in the Structural Engineer's professional service hours and does not carry a separate fee.,No material risk; this is standard professional practice.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0007,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-007,,Currency is CAD throughout; no exchange rate conversions are required.,No exchange risk for a domestic project.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0008,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-008,,"This estimate covers professional design fees only. Construction materials, crane equipment procurement, construction labour, inspections, disbursements, travel, and printing are excluded.","If any construction-phase costs are expected to be bundled with this deliverable estimate, they are missing.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-10::A-0001,DEL-002-10,EST_DEL-002-10_2026-03-26_1430,ASM-001,,Steel roof framing calculations require +16 hrs Structural Engineer and +8 hrs BIM Technician beyond the monolithic concrete baseline,"If the steel roof is simpler (e.g., pre-engineered steel with supplier calcs), actual hours could be lower by 30-50%. If the roof involves complex geometry or unusual loading, hours could be higher.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-10_2026-03-26_1430/Assumptions_Log.md
DEL-002-10::A-0002,DEL-002-10,EST_DEL-002-10_2026-03-26_1430,ASM-002,,Precast wall panel connection design requires +12 hrs Structural Engineer and +4 hrs BIM Technician,"If precast supplier provides connection design as part of their scope, these hours reduce to coordination/review only (~4 hrs). If connections are more complex than assumed, hours could increase.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-10_2026-03-26_1430/Assumptions_Log.md
DEL-002-10::A-0003,DEL-002-10,EST_DEL-002-10_2026-03-26_1430,ASM-003,,Crane corbel design requires +8 hrs Structural Engineer for a dedicated calculation section,"If crane loads are unusually high relative to panel capacity, more extensive analysis (including panel redesign) could be required. If loads are modest, corbel design may be straightforward (<4 hrs).",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-10_2026-03-26_1430/Assumptions_Log.md
DEL-002-10::A-0004,DEL-002-10,EST_DEL-002-10_2026-03-26_1430,ASM-004,,Interior precast wall analysis requires +6 hrs Structural Engineer and +2 hrs BIM Technician,"If interior walls are load-bearing or carry lateral loads, significantly more analysis is required. Add. 4 Q5 specifies ""interior walls precast concrete"" without indicating load-bearing status.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-10_2026-03-26_1430/Assumptions_Log.md
DEL-002-10::A-0005,DEL-002-10,EST_DEL-002-10_2026-03-26_1430,ASM-005,,Additional PM coordination for hybrid system requires +4 hrs,"If the design-builder self-performs both precast and steel, coordination overhead may be lower. If multiple subcontractors, could be higher.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-10_2026-03-26_1430/Assumptions_Log.md
DEL-002-10::A-0006,DEL-002-10,EST_DEL-002-10_2026-03-26_1430,ASM-006,,Professional_Staff_Rates.csv rates remain valid for this estimate refresh,"If actual negotiated rates differ from parametric rates, total amount will shift proportionally.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-10_2026-03-26_1430/Assumptions_Log.md
DEL-002-10::A-0007,DEL-002-10,EST_DEL-002-10_2026-03-26_1430,ASM-007,,Foundation calculation hours (included in DL-004 baseline) are adequate for normal ground conditions basis,"If geotech report (DEL-008-01) reveals abnormal conditions requiring deep foundations, additional hours beyond this estimate will be needed. This is a recognized open risk, not an assumption failure.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-10_2026-03-26_1430/Assumptions_Log.md
DEL-002-12::A-0001,DEL-002-12,EST_DEL-002-12_2026-02-27_0841,ASM-001,,Hourly rates in Professional_Staff_Rates.csv are representative of market rates for Alberta professional services in 2026,MEDIUM,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-12_2026-02-27_0841/Assumptions_Log.md
DEL-002-12::A-0002,DEL-002-12,EST_DEL-002-12_2026-02-27_0841,ASM-002,,"Level-of-effort hours in Level_of_Effort.csv are appropriate for the scope of DEL-002-12 (Structural Specification for a ~13,000 sq ft industrial building)",MEDIUM,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-12_2026-02-27_0841/Assumptions_Log.md
DEL-002-12::A-0003,DEL-002-12,EST_DEL-002-12_2026-02-27_0841,ASM-003,,Currency is CAD as specified in INIT-TASK brief and confirmed by Assumed_Project_Parameters.csv PP-17,HIGH,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-12_2026-02-27_0841/Assumptions_Log.md
DEL-002-12::A-0004,DEL-002-12,EST_DEL-002-12_2026-02-27_0841,ASM-004,,The Structural Specification (DEL-002-12) is a professional services deliverable with no direct material or construction costs,HIGH,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-12_2026-02-27_0841/Assumptions_Log.md
DEL-002-12::A-0005,DEL-002-12,EST_DEL-002-12_2026-02-27_0841,ASM-005,,"The 4-role staffing model (PM, Cost Estimator, BIM Tech, Structural Engineer) is sufficient for the specification deliverable",MEDIUM,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-12_2026-02-27_0841/Assumptions_Log.md
DEL-002-12::A-0006,DEL-002-12,EST_DEL-002-12_2026-02-27_0841,ASM-006,,"No overhead, profit markup, or indirect cost multipliers are applied",MEDIUM,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-12_2026-02-27_0841/Assumptions_Log.md
DEL-003-01::A-0001,DEL-003-01,EST_DEL-003-01_2026-03-26_1400,A-001,,"The LOE hours in Level_of_Effort.csv (R-01: 6 hr, R-08: 4 hr, R-13: 18 hr, R-15: 42 hr) are a reasonable estimate for preliminary mechanical design of a ~13,000 sqft industrial maintenance shop addition.",Monitor actual hours during execution; LOE confidence is MEDIUM.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-01_2026-03-26_1400/Assumptions_Log.md
