AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-002-01::A-0072,DEL-002-01,EST_DEL-002-01_2026-02-27_0539,ASM-004,,"Inter-discipline coordination effort (Procedure Step 5) is included within the allocated PM and Structural Engineer hours and does not require additional budget for coordination meetings, workshops, or design charrettes.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-01_2026-02-27_0539/Assumptions_Log.md
DEL-002-01::A-0073,DEL-002-01,EST_DEL-002-01_2026-02-27_0539,ASM-005,,"No travel costs, printing costs, or other non-labour costs are included for the preliminary design presentation to County.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-01_2026-02-27_0539/Assumptions_Log.md
DEL-002-01::A-0074,DEL-002-01,EST_DEL-002-01_2026-02-27_0539,ASM-006,,"The BIM Technician effort (18 hours) is sufficient to produce the conceptual floor plan, building sections, and annotated structural sketches at a preliminary (not IFC) level of detail.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-01_2026-02-27_0539/Assumptions_Log.md
DEL-002-02::A-0075,DEL-002-02,EST_DEL-002-02_2026-02-26_2246,ASM-001,,"The Level_of_Effort.csv hour allocations for DEL-002-02 are based on normal ground conditions per RFP 4.8.2. If geotechnical results (DEL-008-01) reveal unusual conditions requiring significant redesign, actual hours may increase.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-02_2026-02-26_2246/Assumptions_Log.md
DEL-002-02::A-0076,DEL-002-02,EST_DEL-002-02_2026-02-26_2246,ASM-002,,Hourly rates from Professional_Staff_Rates.csv are representative for Alberta 2026. All rates are PARAMETRIC basis with MEDIUM confidence.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-02_2026-02-26_2246/Assumptions_Log.md
DEL-002-02::A-0077,DEL-002-02,EST_DEL-002-02_2026-02-26_2246,ASM-003,,"The foundation plan is a single deliverable (one drawing set). The LOE covers all design phases from preliminary through IFC, including one geotech-integration design update cycle.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-02_2026-02-26_2246/Assumptions_Log.md
DEL-002-02::A-0078,DEL-002-02,EST_DEL-002-02_2026-02-26_2246,ASM-004,,Interdisciplinary coordination effort by the Structural Engineer is included within the 84-hour allocation. No separate coordination hours are broken out.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-02_2026-02-26_2246/Assumptions_Log.md
DEL-002-02::A-0079,DEL-002-02,EST_DEL-002-02_2026-02-26_2246,ASM-005,,Currency is CAD. No currency conversion required.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-02_2026-02-26_2246/Assumptions_Log.md
DEL-002-03::A-0080,DEL-002-03,EST_DEL-002-03_2026-02-27_0546,ASM-001,,"The Level_of_Effort.csv parametric hours (R-14: 84 hr, R-13: 36 hr, R-01: 6 hr, R-08: 4 hr) for DEL-002-03 encompass the full design lifecycle including input collection, structural system selection, preliminary design, IFC production, QA review, P.Eng. stamping, and County approval coordination.","If hours are underestimated, actual cost exceeds $19,230. If overestimated, cost is lower.",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-03_2026-02-27_0546/Assumptions_Log.md
DEL-002-03::A-0081,DEL-002-03,EST_DEL-002-03_2026-02-27_0546,ASM-002,,"Hourly rates from Professional_Staff_Rates.csv represent all-in rates (including overhead, benefits, and profit) for the design-build proponent's professional staff.","If rates exclude overhead/burden, actual cost is higher. If rates are above market, estimate is conservative.",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-03_2026-02-27_0546/Assumptions_Log.md
DEL-002-03::A-0082,DEL-002-03,EST_DEL-002-03_2026-02-27_0546,ASM-003,,No external subconsultant structural engineering fees are required; the Structural Engineer is an in-house resource of the design-build proponent.,"If structural design is subcontracted, pricing method should shift to QUOTE (subconsultant fee proposal) which may differ from parametric LOE.",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-03_2026-02-27_0546/Assumptions_Log.md
DEL-002-03::A-0083,DEL-002-03,EST_DEL-002-03_2026-02-27_0546,ASM-004,,CAD currency is appropriate; no exchange rate adjustments required.,None if correct.,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-03_2026-02-27_0546/Assumptions_Log.md
DEL-002-03::A-0084,DEL-002-03,EST_DEL-002-03_2026-02-27_0546,ASM-005,,"The building structural complexity (130 ft x 100 ft, 35 ft clear ceiling, 2 x 5-tonne overhead cranes, mezzanine, service pit) is adequately represented by the parametric LOE model.","If complexity is underrepresented, additional engineering hours may be needed.",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-03_2026-02-27_0546/Assumptions_Log.md
DEL-002-04::A-0085,DEL-002-04,EST_DEL-002-04_2026-02-27_0546,ASM-001,,"LOE hours (84 hr Structural Engineer, 36 hr BIM Tech, 6 hr PM, 4 hr Cost Estimator) are adequate for the full design development and IFC production of this deliverable",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-04_2026-02-27_0546/Assumptions_Log.md
DEL-002-04::A-0086,DEL-002-04,EST_DEL-002-04_2026-02-27_0546,ASM-002,,"Hourly rates ($170 Struct Eng, $95 BIM Tech, $165 PM, $135 Cost Est) reflect current Alberta market rates for design-build professional services",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-04_2026-02-27_0546/Assumptions_Log.md
DEL-002-04::A-0087,DEL-002-04,EST_DEL-002-04_2026-02-27_0546,ASM-003,,"Design proceeds without significant rework from unresolved TBD items (service pit depth, mezzanine load, steel plate specs, crane supplier, construction method)",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-04_2026-02-27_0546/Assumptions_Log.md
DEL-002-04::A-0088,DEL-002-04,EST_DEL-002-04_2026-02-27_0546,ASM-004,,"No third-party review, external peer review, or regulatory submission costs are required for this deliverable beyond the P.Eng. stamp",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-04_2026-02-27_0546/Assumptions_Log.md
DEL-002-04::A-0089,DEL-002-04,EST_DEL-002-04_2026-02-27_0546,ASM-005,,Currency is CAD (Canadian Dollars),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-04_2026-02-27_0546/Assumptions_Log.md
DEL-002-04::A-0090,DEL-002-04,EST_DEL-002-04_2026-02-27_0546,ASM-006,,Drawing set scope is approximately 8-15 structural detail sheets,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-04_2026-02-27_0546/Assumptions_Log.md
DEL-002-05::A-0091,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-001,,"Level_of_Effort.csv hours for DEL-002-05 (R-14: 84 hr, R-13: 36 hr, R-01: 6 hr, R-08: 4 hr) are reasonable for a mezzanine framing details drawing set",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0092,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-002,,Internal QA review requires approximately 8 hours of senior structural engineer time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0093,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-003,,Multi-discipline coordination requires approximately 6 hours of structural engineer time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0094,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-004,,Shop drawing review requires approximately 8 hours of structural engineer time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0095,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-005,,Field reviews and inspection require approximately 16 hours of structural engineer time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0096,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-006,,Corrosion protection specification requires approximately 4 hours of structural engineer time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0097,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-007,,Seismic design applicability determination requires approximately 4 hours of structural engineer time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0098,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-008,,Fire protection applicability determination requires approximately 2 hours of structural engineer time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0099,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-009,,Building permit submission support requires approximately 2 hours of structural engineer time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0100,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-010,,All professional work is performed at the rates in Professional_Staff_Rates.csv (MEDIUM confidence),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0101,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-011,,Mezzanine extends over wash bay per CF-DS-002 (Appendix B drawing notes),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-05::A-0102,DEL-002-05,EST_DEL-002-05_2026-02-27_0600,ASM-012,,Steel framing is the selected mezzanine system,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-05_2026-02-27_0600/Assumptions_Log.md
DEL-002-06::A-0103,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-001,,Hourly rates from Professional_Staff_Rates.csv are representative of actual project rates for the structural engineering subconsultant,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0104,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-002,,Level of Effort hours (130 total: 84 SE + 36 BIM + 6 PM + 4 CE) are adequate for the full scope of the Service Pit Structural Details drawing set,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0105,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-003,,Geotechnical integration (Procedure Step 3) and any redesign upon receipt of DEL-008-01 are included within the 84 Structural Engineer hours,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0106,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-004,,Currency is CAD as specified in the brief,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0107,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-005,,"No material, equipment, or subcontract costs are required for this deliverable",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0108,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-006,,Multi-discipline coordination effort (MEP + Architectural) is included within PM and Structural Engineer hours,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0109,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-007,,The cover system type decision (grating vs. plate vs. proprietary) does not materially affect the drawing production effort,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-06::A-0110,DEL-002-06,EST_DEL-002-06_2026-02-27_0546,ASM-008,,The 9-sheet drawing set scope (Procedure Step 6) is an adequate representation of the deliverable's drawing count,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-06_2026-02-27_0546/Assumptions_Log.md
DEL-002-07::A-0111,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-001,,Hourly rates in Professional_Staff_Rates.csv are representative of 2026 Alberta market rates for the specified professional roles.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0112,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-002,,"Level-of-effort hours in Level_of_Effort.csv for DEL-002-07 are appropriate for the scope described in the four deliverable documents (Datasheet, Specification, Guidance, Procedure).",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0113,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-003,,Internal design review (ITM-005) effort is embedded in the Structural Engineer and Project Manager LOE hours and does not require a separate cost line.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0114,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-004,,Interdisciplinary coordination (ITM-006) effort is embedded in the Structural Engineer and Project Manager LOE hours.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0115,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-005,,County preliminary design review (ITM-007) does not incur a separate fee or cost beyond the PM and Structural Engineer hours already allocated.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0116,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-006,,P.Eng. stamp and IFC issuance (ITM-008) is included in the Structural Engineer's professional service hours and does not carry a separate fee.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0117,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-007,,Currency is CAD throughout; no exchange rate conversions are required.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-07::A-0118,DEL-002-07,EST_DEL-002-07_2026-02-27_0133,ASM-008,,"This estimate covers professional design fees only. Construction materials, crane equipment procurement, construction labour, inspections, disbursements, travel, and printing are excluded.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-07_2026-02-27_0133/Assumptions_Log.md
DEL-002-08::A-0119,DEL-002-08,EST_DEL-002-08_2026-02-28_0804,,,,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-08_2026-02-28_0804/Assumptions_Log.md
DEL-002-08::A-0120,DEL-002-08,EST_DEL-002-08_2026-02-28_0804,,,,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-08_2026-02-28_0804/Assumptions_Log.md
DEL-002-08::A-0121,DEL-002-08,EST_DEL-002-08_2026-02-28_0804,,,,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-08_2026-02-28_0804/Assumptions_Log.md
DEL-002-08::A-0122,DEL-002-08,EST_DEL-002-08_2026-02-28_0804,,,,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-002-08_2026-02-28_0804/Assumptions_Log.md
